0.03213,35.9901,0.1288
0.03266,35.5407,0.153
0.03276,35.8028,0.1455
0.0328,35.9543,0.1217
0.03285,35.6803,0.1079
0.03295,35.9193,0.1028
0.03297,35.7385,0.1235
0.03341,35.7031,0.1504
0.03344,35.9507,0.1315
0.03358,35.9944,0.1228
0.0336,35.7296,0.1247
0.03375,35.9172,0.167
0.0338,35.6974,0.1816
0.03411,35.7473,0.1272
0.03416,35.8346,0.1109
0.03449,35.7674,0.1763
0.03481,35.8194,0.1223
0.03513,35.7333,0.1647
0.0354,35.9056,0.1918
0.03597,36.1169,0.1309
0.0364,36.2107,0.1288
0.03646,36.1665,0.1156
0.03652,36.1254,0.1183
0.03659,35.9087,0.1187
0.03671,35.9261,0.2138
0.03712,36.2472,0.1738
0.03753,36.0852,0.1262
0.03762,36.0849,0.1281
0.03799,36.3455,0.1204
0.0389,36.0803,0.1346
0.03908,36.0278,0.1107
0.03917,36.3379,0.1326
0.03959,36.1444,0.1099
0.04016,36.1366,0.1124
0.04059,36.3875,0.1129
0.04119,36.2821,0.1164
0.04205,36.2637,0.1192
0.04243,36.316,0.1062
0.04296,36.0664,0.2143
0.04362,36.5448,0.1528
0.04397,36.2791,0.1203
0.04497,36.6309,0.1028
0.04584,36.489,0.1092
0.0462,36.655,0.1241
0.04693,36.4795,0.1172
0.04698,36.5133,0.1211
0.04702,36.3382,0.1461
0.04834,36.7733,0.1288
0.04921,36.6736,0.1258
0.04943,36.6183,0.176
0.0502,36.7109,0.1389
0.05021,36.7722,0.1257
0.05097,36.9139,0.1717
0.05294,36.9127,0.1238
0.05335,36.8123,0.146
0.05351,36.9623,0.1404
0.05389,36.6402,0.1102
0.0547,36.9639,0.117
0.0549,36.9231,0.1082
0.05491,36.5744,0.1236
0.05549,36.7568,0.0966
0.05592,37.0658,0.119
0.05631,37.0232,0.107
0.05661,36.9537,0.1106
0.05824,37.1098,0.1004
0.05884,37.1455,0.1148
0.05891,37.0568,0.1236
0.06143,37.2385,0.1144
0.06416,37.1484,0.1138
0.0642,37.4449,0.1016
0.06426,37.2386,0.1114
0.0655,37.2177,0.1357
0.06651,37.3417,0.1162
0.06839,37.615,0.1173
0.06884,37.5358,0.1476
0.06905,37.482,0.1062
0.07029,37.4182,0.1234
0.0706,37.845,0.2808
0.0713,37.518,0.1206
0.07153,37.3474,0.1188
0.0736,37.554,0.1678
0.07472,37.1921,0.1203
0.07489,37.6627,0.1011
0.0755,37.7448,0.1208
0.07849,38.1088,0.1145
0.07891,37.8932,0.1251
0.0796,37.6965,0.0997
0.08141,37.8705,0.1048
0.0822,37.8643,0.1292
0.08254,37.8729,0.1076
0.08282,38.0974,0.1164
0.08504,37.9716,0.1017
0.08543,37.9675,0.0986
0.08784,38.0378,0.1032
0.08806,37.8436,0.1166
0.08848,37.9989,0.1074
0.0896,38.0806,0.1195
0.0906,38.1104,0.1028
0.0919,38.2988,0.1197
0.09227,38.2217,0.1071
0.09391,38.2982,0.1357
0.09401,38.2339,0.097
0.0963,38.1539,0.1401
0.0994,38.541,0.1112
0.10018,38.3078,0.1123
0.1004,38.4435,0.1093
0.1022,38.4117,0.1125
0.1023,38.5112,0.1089
0.10264,38.5347,0.135
0.10288,38.512,0.0977
0.103,38.2534,0.1295
0.10337,38.4587,0.0965
0.10351,38.3187,0.1063
0.1056,38.4291,0.087
0.10638,38.454,0.1011
0.10683,38.5794,0.103
0.1072,38.5527,0.1121
0.1075,38.6034,0.1079
0.10886,38.5203,0.0971
0.1098,38.6449,0.1242
0.11242,38.7442,0.0996
0.11364,38.4812,0.1078
0.11628,38.6525,0.0974
0.11635,38.7553,0.1014
0.11741,38.7756,0.1059
0.11771,38.7027,0.1152
0.11797,38.5428,0.0932
0.11845,38.8156,0.1243
0.1187,38.6091,0.1304
0.1194,38.6311,0.133
0.11966,38.993,0.1399
0.11991,38.7292,0.101
0.12042,38.8668,0.1153
0.1206,38.7213,0.168
0.12164,38.9412,0.1266
0.1219,38.6753,0.0912
0.1221,38.7263,0.1177
0.12262,38.8041,0.1014
0.12303,38.7481,0.118
0.12336,38.7792,0.1003
0.12376,38.7636,0.1008
0.1238,38.9326,0.1032
0.12455,38.8355,0.0961
0.12516,38.8285,0.1037
0.12608,38.7187,0.1154
0.12622,38.9454,0.1288
0.12688,38.8703,0.1123
0.12694,38.9202,0.1214
0.12715,38.9565,0.1014
0.12837,38.9186,0.1213
0.12899,38.8671,0.1113
0.12903,38.9416,0.129
0.12928,38.8901,0.1105
0.1294,38.9618,0.1033
0.13045,39.1091,0.1119
0.13243,39.29,0.1273
0.1326,38.8746,0.0918
0.13353,38.9557,0.0976
0.13514,39.3186,0.1163
0.1352,39.1654,0.1215
0.1361,39.1111,0.1119
0.13639,38.939,0.1121
0.13687,39.0885,0.1162
0.13696,39.1214,0.1123
0.13729,39.4841,0.1127
0.13811,39.0141,0.0994
0.13818,39.0615,0.0979
0.13833,39.1943,0.1198
0.1384,39.155,0.1004
0.13864,39.3597,0.1239
0.13868,39.1272,0.1249
0.1388,39.1818,0.1031
0.1396,39.1425,0.1114
0.1407,39.2377,0.1159
0.1412,39.1992,0.1361
0.1431,39.1599,0.1018
0.1436,39.2429,0.1052
0.14387,39.1774,0.1056
0.14409,39.1984,0.1118
0.14478,39.164,0.1372
0.1453,39.5583,0.1831
0.14533,39.2714,0.1382
0.14581,39.0388,0.1223
0.1466,39.269,0.1117
0.14703,39.1566,0.1098
0.14729,39.1418,0.102
0.1476,39.2415,0.1169
0.14792,39.1899,0.0974
0.14882,39.2865,0.1045
0.1496,39.4734,0.1411
0.1505,39.2191,0.1149
0.1506,39.2962,0.1063
0.15186,39.1295,0.0973
0.1526,39.2956,0.1158
0.15271,39.4453,0.1107
0.15304,39.34,0.0965
0.15317,39.2007,0.1054
0.15325,39.3604,0.1102
0.15339,39.4865,0.1035
0.15492,39.2253,0.1017
0.15509,39.3715,0.1005
0.15517,39.4998,0.1146
0.15596,39.3483,0.1204
0.15653,39.3015,0.1138
0.1568,39.4866,0.1189
0.15689,39.3587,0.1473
0.15837,39.1737,0.1192
0.15899,39.3271,0.1167
0.1592,39.5408,0.1686
0.15935,39.204,0.1048
0.1599,39.2816,0.1107
0.15999,39.4355,0.1258
0.16035,39.2982,0.1185
0.1604,39.4909,0.1441
0.16059,39.3449,0.1102
0.1612,39.4216,0.1248
0.1618,39.5177,0.1278
0.16284,39.6061,0.1253
0.16356,39.3796,0.1212
0.16431,39.3928,0.108
0.16455,39.456,0.1056
0.16477,39.4293,0.1099
0.16595,39.2914,0.1222
0.16817,39.4093,0.1171
0.1692,39.614,0.1153
0.1696,39.8242,0.1329
0.17028,39.6021,0.1028
0.17063,39.4787,0.1416
0.1712,39.6459,0.1658
0.1717,39.5748,0.1186
0.1727,39.8381,0.1343
0.17315,39.5122,0.0961
0.1735,39.4476,0.1056
0.17357,39.6413,0.1269
0.17373,39.8527,0.124
0.17383,39.6782,0.1422
0.174,39.6936,0.1073
0.17428,39.5971,0.1108
0.17483,39.8589,0.1283
0.17558,39.6165,0.1199
0.17625,39.8392,0.124
0.17653,39.5818,0.1014
0.17696,39.6347,0.1227
0.17706,39.6945,0.1277
0.17768,39.4332,0.1247
0.1777,39.7076,0.1059
0.17789,39.5487,0.115
0.17839,40.0894,0.126
0.17851,39.7353,0.1126
0.1789,39.7638,0.1137
0.17915,39.6348,0.1248
0.1792,39.8995,0.1437
0.1792,39.8378,0.1607
0.17958,39.6619,0.1142
0.1799,40.0345,0.1465
0.18037,39.4932,0.1027
0.1806,39.7503,0.1142
0.1806,39.7079,0.1527
0.18079,39.7406,0.137
0.1808,39.6357,0.109
0.1808,39.8066,0.1199
0.1812,39.7854,0.1466
0.18123,39.5896,0.104
0.18203,39.6928,0.1273
0.1828,39.9403,0.1384
0.18322,39.6603,0.1239
0.18376,39.8675,0.1218
0.18388,39.9122,0.1395
0.18443,39.9103,0.1096
0.18468,39.7104,0.1354
0.18481,39.7314,0.1037
0.185,39.7208,0.1013
0.18507,39.6661,0.1172
0.18516,39.8169,0.1053
0.1852,39.9006,0.1167
0.18563,39.6932,0.1284
0.18581,39.8437,0.1241
0.18651,39.8864,0.1112
0.18891,39.5631,0.1178
0.18914,40.2429,0.1291
0.18931,39.8402,0.132
0.1896,39.8551,0.1479
0.18979,39.8201,0.1207
0.19009,40.0141,0.1162
0.19025,39.7538,0.1581
0.19029,40.0432,0.1147
0.1912,39.3889,0.1364
0.19176,39.892,0.1345
0.19392,39.9517,0.1365
0.19422,39.9716,0.1321
0.1958,39.9113,0.1144
0.1959,39.861,0.1065
0.19611,39.9028,0.1162
0.19654,40.0672,0.1351
0.19671,40.098,0.1354
0.19718,39.9135,0.1111
0.19726,39.7988,0.1113
0.19801,39.8509,0.1301
0.1985,40.0003,0.1248
0.19862,39.9876,0.1261
0.19867,39.9576,0.1312
0.1994,39.7274,0.149
0.1996,39.9664,0.1558
0.1998,40.0221,0.1321
0.2006,39.867,0.1879
0.2006,40.0853,0.1556
0.20215,39.7462,0.1157
0.20267,39.9583,0.1364
0.20308,40.0958,0.1165
0.20313,40.0096,0.1212
0.20318,39.9859,0.1168
0.20323,40.064,0.1367
0.20335,39.9123,0.1195
0.20368,40.0062,0.1177
0.20453,40.0053,0.1203
0.2049,39.9181,0.1564
0.20515,40.2939,0.1551
0.20548,39.9225,0.1181
0.20557,40.0867,0.1307
0.20735,40.3915,0.1905
0.20847,40.0134,0.1185
0.2085,39.9458,0.1094
0.20852,40.067,0.1294
0.2088,40.2214,0.1542
0.21005,40.2604,0.1645
0.2102,40.0051,0.1059
0.2102,40.2749,0.1187
0.21054,40.0023,0.132
0.2106,40.0896,0.1517
0.21075,40.38,0.148
0.21082,39.9402,0.1184
0.21099,40.0842,0.1266
0.2116,40.041,0.1277
0.21163,39.9851,0.1263
0.21179,40.5025,0.1836
0.21226,40.1597,0.1312
0.21323,40.029,0.1462
0.21338,40.0985,0.1232
0.21353,40.1476,0.1344
0.2145,40.0575,0.1822
0.21457,40.1649,0.1254
0.21513,40.5615,0.1478
0.2166,39.9565,0.1137
0.21674,40.1566,0.1303
0.21728,40.2562,0.1537
0.21757,40.1405,0.1422
0.21835,40.2938,0.141
0.21865,40.1055,0.1337
0.21885,40.3019,0.162
0.21887,40.2296,0.1348
0.21935,40.2394,0.1239
0.21938,40.2126,0.0999
0.21955,40.026,0.1563
0.2196,40.1828,0.1043
0.21975,40.361,0.1353
0.22068,40.1735,0.16
0.2212,40.1487,0.1204
0.2212,40.1734,0.1377
0.22256,40.2964,0.1371
0.22286,40.4441,0.1562
0.22334,40.2901,0.1268
0.2236,40.108,0.1186
0.22452,40.5132,0.147
0.2246,40.0266,0.1577
0.2253,40.2114,0.1171
0.22534,40.2294,0.128
0.2255,40.0821,0.1222
0.22669,40.2335,0.138
0.22786,40.1801,0.1444
0.2288,40.2936,0.1357
0.22916,40.357,0.1431
0.2296,40.3184,0.1328
0.22967,40.2278,0.124
0.2305,40.3444,0.1525
0.2307,40.3944,0.1472
0.2307,40.0519,0.1593
0.2318,40.2776,0.1523
0.2335,40.5662,0.1537
0.2338,40.2717,0.1465
0.23381,40.2425,0.1489
0.2348,40.1853,0.2031
0.23542,40.3524,0.1473
0.2363,40.5187,0.1223
0.23652,40.591,0.1386
0.2367,40.2423,0.1427
0.2368,40.3829,0.1254
0.23684,40.3597,0.1412
0.23775,40.3465,0.1273
0.2388,40.5584,0.2592
0.2396,40.0803,0.1404
0.24,40.4333,0.1657
0.2406,40.4909,0.1176
0.2411,40.4519,0.11
0.2416,40.2175,0.127
0.24185,40.3276,0.1438
0.24206,40.6693,0.1506
0.2426,40.6817,0.1264
0.24267,40.5458,0.1515
0.24315,40.3461,0.1141
0.2434,40.5991,0.1582
0.24436,40.3211,0.1472
0.24448,40.2222,0.1272
0.2448,40.3906,0.1296
0.2454,40.2295,0.1266
0.2454,40.62,0.1436
0.24552,40.7347,0.187
0.24555,40.0796,0.1493
0.24558,40.4801,0.1434
0.2457,40.5027,0.1244
0.24603,40.4777,0.121
0.24637,40.4772,0.1255
0.24639,40.5203,0.1078
0.24643,40.3777,0.1439
0.24835,40.3391,0.1328
0.24852,40.4512,0.1321
0.24857,40.4691,0.1339
0.2488,40.4887,0.1469
0.2488,40.5512,0.1394
0.24883,40.5473,0.1376
0.2492,40.3673,0.1098
0.24961,40.7555,0.1419
0.24973,40.4897,0.121
0.24973,40.4031,0.1396
0.25,40.7262,0.1521
0.2501,40.4741,0.1389
0.25029,40.5301,0.128
0.25037,40.6655,0.131
0.2504,40.5078,0.1167
0.2504,40.3813,0.1273
0.25104,40.7643,0.1693
0.25174,40.5701,0.1268
0.25191,40.6054,0.1468
0.25249,40.534,0.1605
0.2528,40.569,0.1137
0.2534,40.4417,0.1077
0.25609,40.6943,0.1787
0.25625,40.5012,0.1481
0.25655,40.6036,0.1543
0.25672,40.6358,0.1743
0.25721,40.7112,0.1677
0.25722,40.6295,0.1426
0.2576,40.7337,0.1525
0.258,40.6412,0.144
0.2588,40.469,0.1298
0.2604,40.5846,0.1193
0.2607,40.6693,0.148
0.2607,40.7187,0.1357
0.26129,40.5676,0.1422
0.26162,40.8069,0.1717
0.26166,40.5054,0.1532
0.2622,40.5201,0.1076
0.2631,40.7506,0.1325
0.26338,40.508,0.1103
0.26349,40.6695,0.1371
0.26357,40.3736,0.1458
0.2637,40.5867,0.136
0.26405,40.6307,0.1566
0.2641,40.4179,0.1451
0.26451,40.8165,0.1642
0.2647,40.6074,0.1375
0.26576,40.3673,0.1249
0.26687,40.6945,0.1463
0.268,40.5849,0.1677
0.26821,40.7507,0.1593
0.26838,40.5942,0.1086
0.26856,40.8448,0.1498
0.2688,40.6949,0.1357
0.26891,40.5409,0.0947
0.27,40.7249,0.1305
0.2701,40.6295,0.1242
0.2707,40.5817,0.118
0.2708,40.5732,0.1301
0.27091,40.6948,0.1637
0.2712,40.6535,0.1038
0.2734,40.6619,0.1437
0.2748,40.6909,0.1607
0.2749,40.6305,0.122
0.2752,40.8637,0.1415
0.27544,40.7367,0.1541
0.27573,40.7788,0.1472
0.27656,40.9844,0.1908
0.27749,41.1848,0.194
0.27822,40.7407,0.1353
0.27923,40.8394,0.129
0.2797,40.6572,0.1119
0.2798,40.635,0.1397
0.2804,40.7404,0.1085
0.2824,40.9091,0.1134
0.28332,40.8018,0.1352
0.28391,40.7721,0.0977
0.2842,40.675,0.1128
0.28434,40.8349,0.1496
0.28436,40.6584,0.1353
0.2854,40.5731,0.1139
0.28543,40.9625,0.1496
0.2856,40.7937,0.1316
0.2858,40.8268,0.1356
0.28655,40.7657,0.1487
0.28662,41.0196,0.1438
0.28742,40.7715,0.137
0.28746,40.6438,0.1494
0.2888,40.8444,0.1267
0.2889,40.8709,0.1591
0.2896,41.0774,0.1584
0.2902,40.7862,0.146
0.29021,40.7067,0.1443
0.2907,40.6709,0.1541
0.29114,40.6017,0.1469
0.29135,40.8774,0.1476
0.2916,40.8041,0.134
0.2921,40.4945,0.1303
0.2927,40.8979,0.165
0.2928,40.8299,0.1267
0.2928,40.827,0.1648
0.29353,40.9476,0.1448
0.2956,41.0884,0.1214
0.29567,41.1289,0.1981
0.29683,40.7896,0.14
0.2988,40.7516,0.1578
0.2988,41.3524,0.161
0.29888,40.9899,0.1553
0.29936,40.8867,0.133
0.2996,41.0346,0.1707
0.3001,41.0676,0.1212
0.30021,40.9893,0.1646
0.30041,40.7866,0.1594
0.3006,41.2531,0.1865
0.3012,40.946,0.1311
0.3018,41.1684,0.1374
0.30191,40.9712,0.0859
0.3026,40.9746,0.1536
0.3032,41.0247,0.116
0.30354,41.2355,0.138
0.30394,40.86,0.1332
0.3051,41.0061,0.1144
0.3055,41.0355,0.1256
0.3056,41.0342,0.14
0.30569,40.7346,0.1917
0.30632,41.1245,0.1571
0.3065,41.2335,0.1577
0.3068,41.0329,0.1447
0.308,41.3127,0.1186
0.30915,41.1666,0.1482
0.3092,40.9467,0.1439
0.30929,41.0489,0.1599
0.30938,41.1745,0.1988
0.3106,41.1685,0.1315
0.31065,40.8058,0.152
0.3112,41.0975,0.1076
0.31288,40.9756,0.1378
0.31376,41.1764,0.1466
0.31468,40.7088,0.131
0.3148,41.2622,0.1249
0.31494,41.1775,0.1541
0.3156,41.2865,0.1557
0.31582,41.0511,0.1476
0.318,41.1978,0.1494
0.3185,41.1639,0.1235
0.3188,41.4281,0.232
0.3192,41.0183,0.1514
0.3192,41.2755,0.1333
0.32045,41.0004,0.1288
0.3207,41.3701,0.1509
0.3212,41.07,0.122
0.3218,40.8889,0.1468
0.32416,41.1568,0.1016
0.3253,41.3259,0.1442
0.3254,41.2478,0.1479
0.32569,41.2595,0.1762
0.3264,41.0257,0.1399
0.32793,41.1638,0.1366
0.3283,41.3022,0.1886
0.3288,41.4763,0.1628
0.3288,41.0141,0.1803
0.32931,41.5526,0.2018
0.3297,41.3383,0.1239
0.32984,41.019,0.1403
0.3302,41.3473,0.1127
0.33051,41.2837,0.1551
0.3306,41.1257,0.1499
0.3306,41.3293,0.1631
0.33103,41.2,0.1502
0.3312,41.1475,0.1083
0.3312,41.1246,0.1416
0.3312,41.1917,0.1189
0.33136,41.3706,0.183
0.3316,41.1192,0.1197
0.3327,41.405,0.14
0.33439,41.2882,0.1543
0.3347,41.1062,0.1165
0.3374,41.2759,0.1082
0.3374,41.0787,0.1545
0.3376,41.2303,0.1803
0.3379,41.2723,0.1507
0.3386,41.2366,0.1373
0.3388,41.1411,0.1548
0.34039,41.3077,0.1084
0.3412,41.2428,0.1485
0.3412,41.2302,0.1823
0.3456,41.3213,0.1625
0.34621,41.4766,0.1111
0.347,41.1282,0.1474
0.3473,41.589,0.2574
0.349,41.4735,0.1364
0.349,41.3328,0.1214
0.3491,41.384,0.1372
0.34916,41.5077,0.1081
0.34916,41.0808,0.13
0.3492,41.2212,0.1172
0.3503,41.3223,0.1089
0.3509,41.3636,0.1281
0.35116,41.5799,0.1196
0.3512,41.4074,0.1146
0.35346,41.1645,0.1447
0.3536,41.5056,0.1481
0.35486,41.5948,0.1172
0.35568,41.3689,0.1386
0.35816,41.3051,0.1272
0.35819,41.3081,0.1238
0.359,41.5556,0.1337
0.36,41.2883,0.135
0.36,41.2285,0.1613
0.3606,41.5079,0.1382
0.3618,41.267,0.2029
0.36193,41.5235,0.1557
0.3652,41.561,0.1472
0.3666,41.2436,0.1942
0.3669,41.3639,0.1241
0.3676,41.3506,0.1245
0.3682,41.6017,0.0999
0.36952,41.5696,0.1357
0.36976,41.3606,0.1459
0.3701,41.445,0.1316
0.37016,41.503,0.1254
0.37039,41.3945,0.1208
0.3704,41.1277,0.1114
0.37046,41.7933,0.1548
0.37091,41.5169,0.1043
0.3712,41.477,0.1063
0.3712,41.4958,0.2851
0.37129,41.6523,0.1241
0.37191,41.5654,0.108
0.37391,41.4498,0.0995
0.37425,41.6417,0.0763
0.3782,41.5639,0.1441
0.37986,41.4549,0.1297
0.3802,41.5413,0.1317
0.3804,41.4905,0.1262
0.38048,41.3681,0.1432
0.3806,41.5661,0.1412
0.3812,41.8827,0.1483
0.3815,41.672,0.1431
0.3826,41.5399,0.1756
0.38492,41.7218,0.1384
0.3857,41.6452,0.1285
0.3876,41.7512,0.161
0.3878,41.6401,0.1835
0.3892,41.465,0.137
0.3922,41.5351,0.1674
0.40091,41.6217,0.1213
0.40127,41.6316,0.1448
0.40128,41.5011,0.123
0.4019,41.6101,0.147
0.40439,41.8106,0.109
0.4045,41.4894,0.1549
0.40591,41.9258,0.1131
0.4096,41.8436,0.1882
0.4098,41.828,0.2034
0.40991,41.8138,0.1124
0.4114,41.9656,0.1297
0.4118,41.936,0.1611
0.41616,41.8793,0.1203
0.41816,41.75,0.1209
0.4194,41.9488,0.1281
0.4198,41.8056,0.1456
0.4198,41.5198,0.1564
0.4206,41.8363,0.1643
0.4208,41.811,0.2337
0.42291,41.7003,0.1313
0.4231,41.7198,0.1392
0.4235,41.9487,0.2788
0.4267,41.9798,0.1527
0.4269,41.9214,0.1613
0.4276,42.3955,0.1715
0.42816,42.0717,0.1435
0.4292,41.8319,0.1446
0.4294,42.1085,0.1518
0.4305,41.8743,0.1238
0.43521,41.9262,0.1166
0.43591,41.7303,0.1125
0.4365,42.2048,0.1431
0.4391,41.92,0.1378
0.4392,41.7922,0.1866
0.4399,42.1844,0.1651
0.4404,41.752,0.1329
0.44238,42.0403,0.1188
0.44316,41.9307,0.1427
0.4474,41.9618,0.1552
0.44939,42.1466,0.1411
0.4504,41.813,0.1344
0.4507,42.0079,0.1511
0.45117,41.7245,0.1481
0.4512,42.0484,0.1217
0.45138,41.7355,0.1402
0.4604,42.1561,0.145
0.4607,42.095,0.1592
0.46109,41.9831,0.1382
0.46138,42.1247,0.1148
0.4661,42.1263,0.1154
0.46691,42.5602,0.1758
0.46891,42.0976,0.1205
0.47039,42.1618,0.1239
0.4704,42.0055,0.1438
0.47091,42.4303,0.157
0.4712,42.0781,0.1488
0.47516,42.0451,0.1087
0.4774,42.245,0.1576
0.4796,41.9489,0.1412
0.48016,42.1143,0.1174
0.48038,42.1402,0.1204
0.4804,42.0535,0.1711
0.4812,42.3437,0.1479
0.4892,42.2303,0.116
0.4952,42.2327,0.118
0.49791,42.2942,0.1382
0.50016,42.4129,0.1445
0.5006,42.3284,0.1922
0.5025,42.1577,0.1978
0.5027,42.2573,0.2127
0.50349,42.3001,0.1337
0.5078,42.3379,0.1368
0.50791,42.3004,0.1398
0.5088,42.1228,0.1377
0.51,42.2024,0.1174
0.5106,42.1856,0.1785
0.51116,42.4595,0.1151
0.51416,42.5145,0.1506
0.5142,42.4709,0.1474
0.51491,42.3492,0.1198
0.51539,42.3373,0.191
0.5192,42.3102,0.149
0.5194,42.3697,0.1068
0.5196,42.3105,0.1917
0.52216,42.5211,0.1516
0.5283,42.2019,0.1418
0.53216,42.4167,0.1221
0.53316,42.2848,0.1839
0.53491,42.2766,0.142
0.53516,42.3462,0.1296
0.53591,42.3937,0.1084
0.545,42.6661,0.1403
0.54891,42.2419,0.1581
0.5501,42.4883,0.1393
0.55091,42.5307,0.1299
0.55239,42.3355,0.1481
0.55316,42.6503,0.1277
0.55819,42.615,0.1433
0.5592,42.5115,0.1471
0.5592,42.949,0.1665
0.5632,42.6083,0.1252
0.5652,42.6581,0.1431
0.57516,42.7468,0.1491
0.5761,42.5601,0.1405
0.57639,42.5992,0.1253
0.5779,42.6373,0.1604
0.57891,42.6017,0.1449
0.57921,42.5878,0.1257
0.57938,42.54,0.1274
0.58038,42.728,0.1626
0.58119,42.8917,0.1439
0.5834,42.6933,0.1267
0.58392,42.9766,0.1362
0.58421,42.6313,0.1011
0.58421,42.8257,0.1431
0.58621,42.9094,0.1564
0.58791,42.8102,0.1496
0.5892,42.662,0.1332
0.59091,42.7028,0.1756
0.59116,42.6024,0.1353
0.60038,42.7557,0.1684
0.60392,42.9483,0.1462
0.60891,42.7254,0.1276
0.60916,42.9082,0.1621
0.6104,42.8224,0.1331
0.61191,43.1064,0.1688
0.6162,42.9217,0.1573
0.6192,42.7986,0.1095
0.62039,42.8811,0.1176
0.62116,42.7743,0.1674
0.62591,42.8198,0.1331
0.62791,42.783,0.1465
0.6304,42.6453,0.1093
0.63116,42.5301,0.1934
0.6312,42.7765,0.1539
0.63291,43.025,0.2121
0.63821,42.7361,0.2586
0.63892,42.849,0.2022
0.64116,42.9678,0.1683
0.64339,42.9727,0.2045
0.64339,42.9653,0.2061
0.64739,42.995,0.1751
0.64839,42.9036,0.1749
0.66259,43.1134,0.197
0.66438,42.9515,0.1594
0.67039,43.1539,0.1927
0.6782,43.404,0.2142
0.68116,42.9225,0.1467
0.68339,43.3159,0.3026
0.68591,43.2157,0.2447
0.68921,42.958,0.1535
0.69038,43.1061,0.2038
0.69391,43.1556,0.2507
0.69791,43.1154,0.1613
0.69892,43.1416,0.2181
0.69916,43.3147,0.2273
0.69992,43.1528,0.1697
0.69992,43.226,0.1723
0.70116,43.0851,0.2822
0.70116,43.2118,0.1734
0.7012,43.122,0.1832
0.70191,43.2532,0.1821
0.71538,43.2063,0.1994
0.71839,43.0206,0.1502
0.7202,43.1921,0.2136
0.72039,43.2338,0.2067
0.72091,43.387,0.2009
0.72639,43.2591,0.1661
0.72739,43.2158,0.1982
0.73091,43.1414,0.2026
0.73316,43.3757,0.2364
0.73416,43.4509,0.1809
0.7342,43.1912,0.1559
0.735,43.0609,0.1394
0.73516,43.3977,0.2276
0.7362,43.4283,0.1964
0.7364,43.1157,0.1389
0.74,43.1976,0.1244
0.74116,43.5652,0.2044
0.7424,43.2865,0.204
0.74526,43.1764,0.1697
